OBJEK,ATNAM,ATWRT
100000000000009474_BT129420,INCYTE_BS_BATCH,BS-450206
100000000000009474_BT129420,INCYTE_DP_BATCH,DP-788340
100000000000009474_BT129420,INCYTE_API_BATCH,API-935145
100000000000009474_BT129420,INCYTE_COMMON_BLEND_BATCH,CB-600043
100000000000009474_BT129420,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009474_BT129420,PRODUCTION_VERSION,PV-9
100000000000009474_BT129420,PROD_VERSION_DESCRIPTION,Production Version 10
100000000000009474_BT129420,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009474_BT129420,USAGE_DECISION,REJECTED
100000000000009474_BT129420,BATCH_USAGE_IN_ORDERS,NO
100000000000009474_BT129420,PRODUCTION_DATE,2023-06-01
100000000000009474_BT666064,LOT_SUITABLE_COUNTRY,"DE,DK,FI,IE,MX,MY,NL,UK"
100000000000009474_BT666064,LOT_NOT_SUITABLE_COUNTRY,"BE,IT,PH,PT"
100000000000009474_BT666064,LOT_STATUS,EXPIRED
100000000000009474_BT666064,INCYTE_BS_BATCH,BS-852980
100000000000009474_BT666064,INCYTE_DP_BATCH,DP-696664
100000000000009474_BT666064,INCYTE_API_BATCH,API-814020
100000000000009474_BT666064,INCYTE_COMMON_BLEND_BATCH,CB-120917
100000000000009474_BT666064,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009474_BT666064,PRODUCTION_VERSION,PV-13
100000000000009474_BT666064,PROD_VERSION_DESCRIPTION,Production Version 1
100000000000009474_BT666064,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009474_BT666064,USAGE_DECISION,REJECTED
100000000000009474_BT666064,BATCH_USAGE_IN_ORDERS,YES
100000000000009474_BT666064,PRODUCTION_DATE,2025-10-21
100000000000009475_BT873382,LOT_SUITABLE_COUNTRY,"ES,FR,IT,KR,MY,SE,TH"
100000000000009475_BT873382,LOT_NOT_SUITABLE_COUNTRY,"DE,FI,NL,PL"
100000000000009475_BT873382,LOT_STATUS,ACTIVE
100000000000009475_BT873382,INCYTE_BS_BATCH,BS-225173
100000000000009475_BT873382,INCYTE_DP_BATCH,DP-887836
100000000000009475_BT873382,INCYTE_API_BATCH,API-370362
100000000000009475_BT873382,INCYTE_COMMON_BLEND_BATCH,CB-952596
100000000000009475_BT873382,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009475_BT873382,PRODUCTION_VERSION,PV-4
100000000000009475_BT873382,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000009475_BT873382,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009475_BT873382,USAGE_DECISION,RELEASED
100000000000009475_BT873382,BATCH_USAGE_IN_ORDERS,YES
100000000000009475_BT873382,PRODUCTION_DATE,2024-03-03
100000000000009475_BT063467,LOT_SUITABLE_COUNTRY,"DE,PH,PL,PT"
100000000000009475_BT063467,LOT_NOT_SUITABLE_COUNTRY,"DK,NO"
100000000000009475_BT063467,LOT_STATUS,IN_PROCESS
100000000000009475_BT063467,INCYTE_BS_BATCH,BS-444320
100000000000009475_BT063467,INCYTE_DP_BATCH,DP-248084
100000000000009475_BT063467,INCYTE_API_BATCH,API-012252
100000000000009475_BT063467,INCYTE_COMMON_BLEND_BATCH,CB-314478
100000000000009475_BT063467,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009475_BT063467,PRODUCTION_VERSION,PV-14
100000000000009475_BT063467,PROD_VERSION_DESCRIPTION,Production Version 1
100000000000009475_BT063467,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009475_BT063467,USAGE_DECISION,RELEASED
100000000000009475_BT063467,BATCH_USAGE_IN_ORDERS,YES
100000000000009475_BT063467,PRODUCTION_DATE,2024-04-06
100000000000009475_BT246484,LOT_SUITABLE_COUNTRY,"BR,CH,CN,ES,FI,PH,SG"
100000000000009475_BT246484,LOT_NOT_SUITABLE_COUNTRY,"CA,KR"
100000000000009475_BT246484,LOT_STATUS,IN_PROCESS
100000000000009475_BT246484,INCYTE_BS_BATCH,BS-040379
100000000000009475_BT246484,INCYTE_DP_BATCH,DP-295787
100000000000009475_BT246484,INCYTE_API_BATCH,API-320529
100000000000009475_BT246484,INCYTE_COMMON_BLEND_BATCH,CB-073400
100000000000009475_BT246484,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009475_BT246484,PRODUCTION_VERSION,PV-3
100000000000009475_BT246484,PROD_VERSION_DESCRIPTION,Production Version 10
100000000000009475_BT246484,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009475_BT246484,USAGE_DECISION,RELEASED
100000000000009475_BT246484,BATCH_USAGE_IN_ORDERS,YES
100000000000009475_BT246484,PRODUCTION_DATE,2025-09-29
100000000000009476_BT829947,LOT_SUITABLE_COUNTRY,"BE,CN,IN,JP,MX,NL,PT,SE"
100000000000009476_BT829947,LOT_NOT_SUITABLE_COUNTRY,"BR,DE,FR"
100000000000009476_BT829947,LOT_STATUS,BLOCKED
100000000000009476_BT829947,INCYTE_BS_BATCH,BS-283874
100000000000009476_BT829947,INCYTE_DP_BATCH,DP-726429
100000000000009476_BT829947,INCYTE_API_BATCH,API-191672
100000000000009476_BT829947,INCYTE_COMMON_BLEND_BATCH,CB-492437
100000000000009476_BT829947,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009476_BT829947,PRODUCTION_VERSION,PV-9
100000000000009476_BT829947,PROD_VERSION_DESCRIPTION,Production Version 9
100000000000009476_BT829947,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009476_BT829947,USAGE_DECISION,QUARANTINE
100000000000009476_BT829947,BATCH_USAGE_IN_ORDERS,YES
100000000000009476_BT829947,PRODUCTION_DATE,2024-03-19
100000000000009476_BT671450,LOT_SUITABLE_COUNTRY,"BR,FI,KR,SG"
100000000000009476_BT671450,LOT_NOT_SUITABLE_COUNTRY,"IN,UK,ZA"
100000000000009476_BT671450,LOT_STATUS,ACTIVE
100000000000009476_BT671450,INCYTE_BS_BATCH,BS-022831
100000000000009476_BT671450,INCYTE_DP_BATCH,DP-768178
100000000000009476_BT671450,INCYTE_API_BATCH,API-265710
100000000000009476_BT671450,INCYTE_COMMON_BLEND_BATCH,CB-859731
100000000000009476_BT671450,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009476_BT671450,PRODUCTION_VERSION,PV-13
100000000000009476_BT671450,PROD_VERSION_DESCRIPTION,Production Version 5
100000000000009476_BT671450,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009476_BT671450,USAGE_DECISION,RELEASED
100000000000009476_BT671450,BATCH_USAGE_IN_ORDERS,YES
100000000000009476_BT671450,PRODUCTION_DATE,2024-04-09
100000000000009476_BT453539,LOT_SUITABLE_COUNTRY,"CA,CH,DE,FR,IT,JP,US,ZA"
100000000000009476_BT453539,LOT_NOT_SUITABLE_COUNTRY,"PT,SE"
100000000000009476_BT453539,LOT_STATUS,ACTIVE
100000000000009476_BT453539,INCYTE_BS_BATCH,BS-377089
100000000000009476_BT453539,INCYTE_DP_BATCH,DP-194219
100000000000009476_BT453539,INCYTE_API_BATCH,API-117606
100000000000009476_BT453539,INCYTE_COMMON_BLEND_BATCH,CB-598485
100000000000009476_BT453539,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009476_BT453539,PRODUCTION_VERSION,PV-5
100000000000009476_BT453539,PROD_VERSION_DESCRIPTION,Production Version 15
100000000000009476_BT453539,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009476_BT453539,USAGE_DECISION,QUARANTINE
100000000000009476_BT453539,BATCH_USAGE_IN_ORDERS,YES
100000000000009476_BT453539,PRODUCTION_DATE,2024-01-03
100000000000009477_BT009394,LOT_SUITABLE_COUNTRY,"AU,BR,CH,JP,PH,PL"
100000000000009477_BT009394,LOT_NOT_SUITABLE_COUNTRY,AT
100000000000009477_BT009394,LOT_STATUS,ACTIVE
100000000000009477_BT009394,INCYTE_BS_BATCH,BS-350920
100000000000009477_BT009394,INCYTE_DP_BATCH,DP-595888
100000000000009477_BT009394,INCYTE_API_BATCH,API-475830
100000000000009477_BT009394,INCYTE_COMMON_BLEND_BATCH,CB-281303
100000000000009477_BT009394,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009477_BT009394,PRODUCTION_VERSION,PV-12
100000000000009477_BT009394,PROD_VERSION_DESCRIPTION,Production Version 9
100000000000009477_BT009394,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009477_BT009394,USAGE_DECISION,RELEASED
100000000000009477_BT009394,BATCH_USAGE_IN_ORDERS,YES
100000000000009477_BT009394,PRODUCTION_DATE,2024-11-21
100000000000009477_BT592662,LOT_SUITABLE_COUNTRY,"ES,FI,IE,PL"
100000000000009477_BT592662,LOT_NOT_SUITABLE_COUNTRY,"CA,CH"
100000000000009477_BT592662,LOT_STATUS,IN_PROCESS
100000000000009477_BT592662,INCYTE_BS_BATCH,BS-006631
100000000000009477_BT592662,INCYTE_DP_BATCH,DP-662001
100000000000009477_BT592662,INCYTE_API_BATCH,API-877112
100000000000009477_BT592662,INCYTE_COMMON_BLEND_BATCH,CB-043142
100000000000009477_BT592662,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009477_BT592662,PRODUCTION_VERSION,PV-10
100000000000009477_BT592662,PROD_VERSION_DESCRIPTION,Production Version 7
100000000000009477_BT592662,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009477_BT592662,USAGE_DECISION,RELEASED
100000000000009477_BT592662,BATCH_USAGE_IN_ORDERS,NO
100000000000009477_BT592662,PRODUCTION_DATE,2023-03-03
100000000000009477_BT117872,LOT_SUITABLE_COUNTRY,"AU,DE,FI,JP,KR,NO,PH,SE"
100000000000009477_BT117872,LOT_NOT_SUITABLE_COUNTRY,"MX,MY"
100000000000009477_BT117872,LOT_STATUS,IN_PROCESS
100000000000009477_BT117872,INCYTE_BS_BATCH,BS-551438
100000000000009477_BT117872,INCYTE_DP_BATCH,DP-155596
100000000000009477_BT117872,INCYTE_API_BATCH,API-441787
100000000000009477_BT117872,INCYTE_COMMON_BLEND_BATCH,CB-729864
100000000000009477_BT117872,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009477_BT117872,PRODUCTION_VERSION,PV-2
100000000000009477_BT117872,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000009477_BT117872,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009477_BT117872,USAGE_DECISION,QUARANTINE
100000000000009477_BT117872,BATCH_USAGE_IN_ORDERS,YES
100000000000009477_BT117872,PRODUCTION_DATE,2023-11-04
100000000000009478_BT921100,LOT_SUITABLE_COUNTRY,"IN,IT,NO,US"
100000000000009478_BT921100,LOT_NOT_SUITABLE_COUNTRY,"CA,CH"
100000000000009478_BT921100,LOT_STATUS,ACTIVE
100000000000009478_BT921100,INCYTE_BS_BATCH,BS-717715
100000000000009478_BT921100,INCYTE_DP_BATCH,DP-550371
100000000000009478_BT921100,INCYTE_API_BATCH,API-599114
100000000000009478_BT921100,INCYTE_COMMON_BLEND_BATCH,CB-774828
100000000000009478_BT921100,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009478_BT921100,PRODUCTION_VERSION,PV-3
100000000000009478_BT921100,PROD_VERSION_DESCRIPTION,Production Version 11
100000000000009478_BT921100,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009478_BT921100,USAGE_DECISION,RELEASED
100000000000009478_BT921100,BATCH_USAGE_IN_ORDERS,NO
100000000000009478_BT921100,PRODUCTION_DATE,2025-01-30
100000000000009478_BT154083,LOT_SUITABLE_COUNTRY,"CH,PH,SE"
100000000000009478_BT154083,LOT_NOT_SUITABLE_COUNTRY,"AU,BR,ES,KR"
100000000000009478_BT154083,LOT_STATUS,ACTIVE
100000000000009478_BT154083,INCYTE_BS_BATCH,BS-052985
100000000000009478_BT154083,INCYTE_DP_BATCH,DP-969813
100000000000009478_BT154083,INCYTE_API_BATCH,API-487622
100000000000009478_BT154083,INCYTE_COMMON_BLEND_BATCH,CB-613411
100000000000009478_BT154083,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009478_BT154083,PRODUCTION_VERSION,PV-1
100000000000009478_BT154083,PROD_VERSION_DESCRIPTION,Production Version 11
100000000000009478_BT154083,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009478_BT154083,USAGE_DECISION,RELEASED
100000000000009478_BT154083,BATCH_USAGE_IN_ORDERS,YES
100000000000009478_BT154083,PRODUCTION_DATE,2024-06-11
100000000000009479_BT647972,LOT_SUITABLE_COUNTRY,"CH,CN,PH"
100000000000009479_BT647972,LOT_NOT_SUITABLE_COUNTRY,"DE,FR,US,ZA"
100000000000009479_BT647972,LOT_STATUS,ACTIVE
100000000000009479_BT647972,INCYTE_BS_BATCH,BS-378008
100000000000009479_BT647972,INCYTE_DP_BATCH,DP-478684
100000000000009479_BT647972,INCYTE_API_BATCH,API-479697
100000000000009479_BT647972,INCYTE_COMMON_BLEND_BATCH,CB-753698
100000000000009479_BT647972,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009479_BT647972,PRODUCTION_VERSION,PV-3
100000000000009479_BT647972,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000009479_BT647972,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009479_BT647972,USAGE_DECISION,RELEASED
100000000000009479_BT647972,BATCH_USAGE_IN_ORDERS,NO
100000000000009479_BT647972,PRODUCTION_DATE,2025-07-09
100000000000009479_BT010101,LOT_SUITABLE_COUNTRY,"AU,CA,CH,CN,IE,PT,TH"
100000000000009479_BT010101,LOT_NOT_SUITABLE_COUNTRY,"IN,MX,NO"
100000000000009479_BT010101,LOT_STATUS,ACTIVE
100000000000009479_BT010101,INCYTE_BS_BATCH,BS-901963
100000000000009479_BT010101,INCYTE_DP_BATCH,DP-828769
100000000000009479_BT010101,INCYTE_API_BATCH,API-488269
100000000000009479_BT010101,INCYTE_COMMON_BLEND_BATCH,CB-706299
100000000000009479_BT010101,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009479_BT010101,PRODUCTION_VERSION,PV-4
100000000000009479_BT010101,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000009479_BT010101,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009479_BT010101,USAGE_DECISION,RELEASED
100000000000009479_BT010101,BATCH_USAGE_IN_ORDERS,YES
100000000000009479_BT010101,PRODUCTION_DATE,2024-06-24
100000000000009480_BT834093,LOT_SUITABLE_COUNTRY,"CA,CN,ES,FR,MX,NL,PH,UK"
100000000000009480_BT834093,LOT_NOT_SUITABLE_COUNTRY,"CH,ZA"
100000000000009480_BT834093,LOT_STATUS,ACTIVE
100000000000009480_BT834093,INCYTE_BS_BATCH,BS-801903
100000000000009480_BT834093,INCYTE_DP_BATCH,DP-934704
100000000000009480_BT834093,INCYTE_API_BATCH,API-552961
100000000000009480_BT834093,INCYTE_COMMON_BLEND_BATCH,CB-489081
100000000000009480_BT834093,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009480_BT834093,PRODUCTION_VERSION,PV-15
100000000000009480_BT834093,PROD_VERSION_DESCRIPTION,Production Version 9
100000000000009480_BT834093,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009480_BT834093,USAGE_DECISION,RELEASED
100000000000009480_BT834093,BATCH_USAGE_IN_ORDERS,YES
100000000000009480_BT834093,PRODUCTION_DATE,2025-01-30
100000000000009481_BT115329,LOT_SUITABLE_COUNTRY,"CA,DK,PT,SG"
100000000000009481_BT115329,LOT_NOT_SUITABLE_COUNTRY,"AT,SE"
100000000000009481_BT115329,LOT_STATUS,IN_PROCESS
100000000000009481_BT115329,INCYTE_BS_BATCH,BS-994522
100000000000009481_BT115329,INCYTE_DP_BATCH,DP-979642
100000000000009481_BT115329,INCYTE_API_BATCH,API-878404
100000000000009481_BT115329,INCYTE_COMMON_BLEND_BATCH,CB-898086
100000000000009481_BT115329,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009481_BT115329,PRODUCTION_VERSION,PV-2
100000000000009481_BT115329,PROD_VERSION_DESCRIPTION,Production Version 7
100000000000009481_BT115329,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009481_BT115329,USAGE_DECISION,REJECTED
100000000000009481_BT115329,BATCH_USAGE_IN_ORDERS,NO
100000000000009481_BT115329,PRODUCTION_DATE,2025-04-26
100000000000009481_BT132291,LOT_SUITABLE_COUNTRY,"DK,IN,PL"
100000000000009481_BT132291,LOT_NOT_SUITABLE_COUNTRY,NO
100000000000009481_BT132291,LOT_STATUS,BLOCKED
100000000000009481_BT132291,INCYTE_BS_BATCH,BS-593886
100000000000009481_BT132291,INCYTE_DP_BATCH,DP-863463
100000000000009481_BT132291,INCYTE_API_BATCH,API-163252
100000000000009481_BT132291,INCYTE_COMMON_BLEND_BATCH,CB-798908
100000000000009481_BT132291,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009481_BT132291,PRODUCTION_VERSION,PV-3
100000000000009481_BT132291,PROD_VERSION_DESCRIPTION,Production Version 6
100000000000009481_BT132291,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009481_BT132291,USAGE_DECISION,REJECTED
100000000000009481_BT132291,BATCH_USAGE_IN_ORDERS,NO
100000000000009481_BT132291,PRODUCTION_DATE,2025-10-13
100000000000009481_BT247216,LOT_SUITABLE_COUNTRY,"CH,DE,MX,PL"
100000000000009481_BT247216,LOT_NOT_SUITABLE_COUNTRY,"BE,NL"
100000000000009481_BT247216,LOT_STATUS,EXPIRED
100000000000009481_BT247216,INCYTE_BS_BATCH,BS-086338
100000000000009481_BT247216,INCYTE_DP_BATCH,DP-309458
100000000000009481_BT247216,INCYTE_API_BATCH,API-048681
100000000000009481_BT247216,INCYTE_COMMON_BLEND_BATCH,CB-538437
100000000000009481_BT247216,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009481_BT247216,PRODUCTION_VERSION,PV-3
100000000000009481_BT247216,PROD_VERSION_DESCRIPTION,Production Version 7
100000000000009481_BT247216,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009481_BT247216,USAGE_DECISION,RELEASED
100000000000009481_BT247216,BATCH_USAGE_IN_ORDERS,NO
100000000000009481_BT247216,PRODUCTION_DATE,2023-07-11
100000000000009482_BT632659,LOT_SUITABLE_COUNTRY,"FR,NO,SE"
100000000000009482_BT632659,LOT_NOT_SUITABLE_COUNTRY,"AT,DE,PT"
100000000000009482_BT632659,LOT_STATUS,ACTIVE
100000000000009482_BT632659,INCYTE_BS_BATCH,BS-837185
100000000000009482_BT632659,INCYTE_DP_BATCH,DP-883872
100000000000009482_BT632659,INCYTE_API_BATCH,API-119795
100000000000009482_BT632659,INCYTE_COMMON_BLEND_BATCH,CB-854940
100000000000009482_BT632659,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009482_BT632659,PRODUCTION_VERSION,PV-12
100000000000009482_BT632659,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000009482_BT632659,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009482_BT632659,USAGE_DECISION,RELEASED
100000000000009482_BT632659,BATCH_USAGE_IN_ORDERS,YES
100000000000009482_BT632659,PRODUCTION_DATE,2025-09-03
100000000000009483_BT412143,LOT_SUITABLE_COUNTRY,"ES,KR,MX,PL,PT"
100000000000009483_BT412143,LOT_NOT_SUITABLE_COUNTRY,JP
100000000000009483_BT412143,LOT_STATUS,BLOCKED
100000000000009483_BT412143,INCYTE_BS_BATCH,BS-382009
100000000000009483_BT412143,INCYTE_DP_BATCH,DP-824049
100000000000009483_BT412143,INCYTE_API_BATCH,API-784428
100000000000009483_BT412143,INCYTE_COMMON_BLEND_BATCH,CB-225325
100000000000009483_BT412143,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009483_BT412143,PRODUCTION_VERSION,PV-10
100000000000009483_BT412143,PROD_VERSION_DESCRIPTION,Production Version 9
100000000000009483_BT412143,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009483_BT412143,USAGE_DECISION,RELEASED
100000000000009483_BT412143,BATCH_USAGE_IN_ORDERS,NO
100000000000009483_BT412143,PRODUCTION_DATE,2025-12-20
100000000000009483_BT635871,LOT_SUITABLE_COUNTRY,"BR,CH,IN,PT,SE,ZA"
100000000000009483_BT635871,LOT_NOT_SUITABLE_COUNTRY,"JP,PH"
100000000000009483_BT635871,LOT_STATUS,ACTIVE
100000000000009483_BT635871,INCYTE_BS_BATCH,BS-163196
100000000000009483_BT635871,INCYTE_DP_BATCH,DP-681408
100000000000009483_BT635871,INCYTE_API_BATCH,API-787659
100000000000009483_BT635871,INCYTE_COMMON_BLEND_BATCH,CB-512636
100000000000009483_BT635871,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009483_BT635871,PRODUCTION_VERSION,PV-15
100000000000009483_BT635871,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000009483_BT635871,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009483_BT635871,USAGE_DECISION,QUARANTINE
100000000000009483_BT635871,BATCH_USAGE_IN_ORDERS,YES
100000000000009483_BT635871,PRODUCTION_DATE,2024-03-09
100000000000009484_BT723871,LOT_SUITABLE_COUNTRY,"CH,CN,DE,FI,IN,JP,UK,ZA"
100000000000009484_BT723871,LOT_NOT_SUITABLE_COUNTRY,SE
100000000000009484_BT723871,LOT_STATUS,ACTIVE
100000000000009484_BT723871,INCYTE_BS_BATCH,BS-362173
100000000000009484_BT723871,INCYTE_DP_BATCH,DP-128249
100000000000009484_BT723871,INCYTE_API_BATCH,API-370092
100000000000009484_BT723871,INCYTE_COMMON_BLEND_BATCH,CB-925099
100000000000009484_BT723871,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009484_BT723871,PRODUCTION_VERSION,PV-2
100000000000009484_BT723871,PROD_VERSION_DESCRIPTION,Production Version 7
100000000000009484_BT723871,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009484_BT723871,USAGE_DECISION,RELEASED
100000000000009484_BT723871,BATCH_USAGE_IN_ORDERS,NO
100000000000009484_BT723871,PRODUCTION_DATE,2024-09-09
100000000000009484_BT832422,LOT_SUITABLE_COUNTRY,"KR,MX,NO"
100000000000009484_BT832422,LOT_NOT_SUITABLE_COUNTRY,"CA,CH,TH"
100000000000009484_BT832422,LOT_STATUS,BLOCKED
100000000000009484_BT832422,INCYTE_BS_BATCH,BS-721897
100000000000009484_BT832422,INCYTE_DP_BATCH,DP-242491
100000000000009484_BT832422,INCYTE_API_BATCH,API-800527
100000000000009484_BT832422,INCYTE_COMMON_BLEND_BATCH,CB-339840
100000000000009484_BT832422,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009484_BT832422,PRODUCTION_VERSION,PV-3
100000000000009484_BT832422,PROD_VERSION_DESCRIPTION,Production Version 12
100000000000009484_BT832422,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009484_BT832422,USAGE_DECISION,RELEASED
100000000000009484_BT832422,BATCH_USAGE_IN_ORDERS,YES
100000000000009484_BT832422,PRODUCTION_DATE,2023-02-23
100000000000009485_BT887132,LOT_SUITABLE_COUNTRY,"AU,CA,CH,KR,UK,ZA"
100000000000009485_BT887132,LOT_NOT_SUITABLE_COUNTRY,"ES,IN,US"
100000000000009485_BT887132,LOT_STATUS,BLOCKED
100000000000009485_BT887132,INCYTE_BS_BATCH,BS-722611
100000000000009485_BT887132,INCYTE_DP_BATCH,DP-646226
100000000000009485_BT887132,INCYTE_API_BATCH,API-716038
100000000000009485_BT887132,INCYTE_COMMON_BLEND_BATCH,CB-909942
100000000000009485_BT887132,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009485_BT887132,PRODUCTION_VERSION,PV-1
100000000000009485_BT887132,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000009485_BT887132,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009485_BT887132,USAGE_DECISION,RELEASED
100000000000009485_BT887132,BATCH_USAGE_IN_ORDERS,YES
100000000000009485_BT887132,PRODUCTION_DATE,2023-07-30
100000000000009485_BT921371,LOT_SUITABLE_COUNTRY,"CH,MX,PH,PT"
100000000000009485_BT921371,LOT_NOT_SUITABLE_COUNTRY,"IN,NL,SG,ZA"
100000000000009485_BT921371,LOT_STATUS,ACTIVE
100000000000009485_BT921371,INCYTE_BS_BATCH,BS-458897
100000000000009485_BT921371,INCYTE_DP_BATCH,DP-008100
100000000000009485_BT921371,INCYTE_API_BATCH,API-999840
100000000000009485_BT921371,INCYTE_COMMON_BLEND_BATCH,CB-005320
100000000000009485_BT921371,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009485_BT921371,PRODUCTION_VERSION,PV-1
100000000000009485_BT921371,PROD_VERSION_DESCRIPTION,Production Version 12
100000000000009485_BT921371,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009485_BT921371,USAGE_DECISION,REJECTED
100000000000009485_BT921371,BATCH_USAGE_IN_ORDERS,YES
100000000000009485_BT921371,PRODUCTION_DATE,2024-02-04
100000000000009485_BT465795,LOT_SUITABLE_COUNTRY,"CA,CH,FI,MX,NO,TH,ZA"
100000000000009485_BT465795,LOT_NOT_SUITABLE_COUNTRY,"CN,DK,PL"
100000000000009485_BT465795,LOT_STATUS,BLOCKED
100000000000009485_BT465795,INCYTE_BS_BATCH,BS-076073
100000000000009485_BT465795,INCYTE_DP_BATCH,DP-933336
100000000000009485_BT465795,INCYTE_API_BATCH,API-891015
100000000000009485_BT465795,INCYTE_COMMON_BLEND_BATCH,CB-639282
100000000000009485_BT465795,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009485_BT465795,PRODUCTION_VERSION,PV-9
100000000000009485_BT465795,PROD_VERSION_DESCRIPTION,Production Version 5
100000000000009485_BT465795,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009485_BT465795,USAGE_DECISION,RELEASED
100000000000009485_BT465795,BATCH_USAGE_IN_ORDERS,YES
100000000000009485_BT465795,PRODUCTION_DATE,2025-09-02
