MANDT,PLNTY,PLNNR,PLNAL,ZAEHL,DATUV,TECHV,AENNR,LOEKZ,PARKZ,ANDAT,ANNAM,AEDAT,AENAM,VERWE,WERKS,STATU,PLNME,LOSVN,LOSBS,VAGRP,AESZN,KTEXT,TXTSP,ABDAT,ABANZ,PROFIDNETZ,KOKRS,QVEWERKS,QVEMENGE,QVEVERSION,QVEDATUM,QVEGRUPPE,QVECODE,QDYNREGEL,QDYNHEAD,QPRZIEHVER,QVERSNPRZV,QKZRASTER,QDYNSTRING,STRAT,PPOOL,ISTRU,IWERK,ANLZU,ARBID,EXTNUM,DELKZ,ARBTY,STUPR,CLNDR,PRTYP,REODAT,NETID,FLG_CHK,PSPNR,TTRAS,KZKFG,PLNNR_ALT,FLG_CAPO,STLTY,STLNR,STLAL,SLWBEZ,PPKZTLZU,CHRULE,CCOAA,ST_ARBID,MEINH,UMREZ,UMREN,BMSCH,ADPSP,MS_FLAG,TSTMP_BW,MES_ROUTINGID,XHIERTL,TL_EXTID
200,Q,10007609,05,00007610,20240613,TECH_STATUS_09,CHG000000109,"","",20260212,USER_009,20260212,CHG_USER_009,002,PL10,CRTD,EA,10.000,109.000,010,007609,Routing for Material 0109,E,20260212,9,PROF009,K001,PL10,UDSET0009,007609,20260212,UDGRP0109,A002,005,1,SAMP0009,007609,X,0000007609,STR009,PKG009,000000000000100109,PL10,1,00008609,1,"",01,SETUP009,CLEAN009,1,20260212,00009609,X,00010609,007609,X,OLD_000609,X,M,00007609,01,005,1,1,616,00011609,EA,1,1,1.000,REF_ELEMENT_7609,X,1000000000007609,MES_ROUT_7609,X,EXT_TASKLIST_7609
300,R,10007610,01,00007611,20240612,TECH_STATUS_10,CHG000000110,"",X,20260212,USER_010,20260212,CHG_USER_010,003,PL11,INAC,EA,11.000,110.000,001,007610,Routing for Material 0110,E,20260212,10,PROF010,K001,PL11,UDSET0010,007610,20260212,UDGRP0110,A001,001,1,SAMP0010,007610,X,0000007610,STR010,PKG010,000000000000100110,PL11,1,00008610,1,"",01,SETUP010,CLEAN010,1,20260212,00009610,X,00010610,007610,X,OLD_000610,X,M,00007610,01,001,1,1,617,00011610,EA,1,1,1.000,REF_ELEMENT_7610,X,1000000000007610,MES_ROUT_7610,X,EXT_TASKLIST_7610
100,N,10007611,02,00007612,20240611,TECH_STATUS_11,CHG000000111,"","",20260212,USER_011,20260212,CHG_USER_011,001,PL12,HOLD,EA,12.000,111.000,002,007611,Routing for Material 0111,E,20260212,11,PROF011,K001,PL12,UDSET0011,007611,20260212,UDGRP0111,R001,002,1,SAMP0011,007611,X,0000007611,STR011,PKG011,000000000000100111,PL12,1,00008611,1,"",01,SETUP011,CLEAN011,1,20260212,00009611,X,00010611,007611,X,OLD_000611,X,M,00007611,01,002,1,1,618,00011611,EA,1,1,1.000,REF_ELEMENT_7611,X,1000000000007611,MES_ROUT_7611,X,EXT_TASKLIST_7611
200,Q,10007612,03,00007613,20240610,TECH_STATUS_12,CHG000000112,"","",20260212,USER_012,20260212,CHG_USER_012,002,PL13,REL,EA,13.000,112.000,003,007612,Routing for Material 0112,E,20260212,12,PROF012,K001,PL13,UDSET0012,007612,20260212,UDGRP0112,A002,003,1,SAMP0012,007612,X,0000007612,STR012,PKG012,000000000000100112,PL13,1,00008612,1,"",01,SETUP012,CLEAN012,1,20260212,00009612,X,00010612,007612,X,OLD_000612,X,M,00007612,01,003,1,1,619,00011612,EA,1,1,1.000,REF_ELEMENT_7612,X,1000000000007612,MES_ROUT_7612,X,EXT_TASKLIST_7612
300,R,10007613,04,00007614,20240609,TECH_STATUS_13,CHG000000113,"","",20260212,USER_013,20260212,CHG_USER_013,003,PL14,CRTD,EA,14.000,113.000,004,007613,Routing for Material 0113,E,20260212,13,PROF013,K001,PL14,UDSET0013,007613,20260212,UDGRP0113,A002,004,1,SAMP0013,007613,X,0000007613,STR013,PKG013,000000000000100113,PL14,1,00008613,1,"",01,SETUP013,CLEAN013,1,20260212,00009613,X,00010613,007613,X,OLD_000613,X,M,00007613,01,004,1,1,620,00011613,EA,1,1,1.000,REF_ELEMENT_7613,X,1000000000007613,MES_ROUT_7613,X,EXT_TASKLIST_7613
100,N,10007614,05,00007615,20240608,TECH_STATUS_14,CHG000000114,"","",20260212,USER_014,20260212,CHG_USER_014,001,PL15,INAC,EA,15.000,114.000,005,007614,Routing for Material 0114,E,20260212,14,PROF014,K001,PL15,UDSET0014,007614,20260212,UDGRP0114,A002,005,1,SAMP0014,007614,X,0000007614,STR014,PKG014,000000000000100114,PL15,1,00008614,1,"",01,SETUP014,CLEAN014,1,20260212,00009614,X,00010614,007614,X,OLD_000614,X,M,00007614,01,005,1,1,621,00011614,EA,1,1,1.000,REF_ELEMENT_7614,X,1000000000007614,MES_ROUT_7614,X,EXT_TASKLIST_7614
200,Q,10007615,01,00007616,20240607,TECH_STATUS_15,CHG000000115,"","",20260212,USER_015,20260212,CHG_USER_015,002,PL16,HOLD,EA,16.000,115.000,006,007615,Routing for Material 0115,E,20260212,15,PROF015,K001,PL16,UDSET0015,007615,20260212,UDGRP0115,A001,001,1,SAMP0015,007615,X,0000007615,STR015,PKG015,000000000000100115,PL16,1,00008615,1,"",01,SETUP015,CLEAN015,1,20260212,00009615,X,00010615,007615,X,OLD_000615,X,M,00007615,01,001,1,1,622,00011615,EA,1,1,1.000,REF_ELEMENT_7615,X,1000000000007615,MES_ROUT_7615,X,EXT_TASKLIST_7615
300,R,10007616,02,00007617,20240606,TECH_STATUS_16,CHG000000116,"","",20260212,USER_016,20260212,CHG_USER_016,003,PL17,REL,EA,17.000,116.000,007,007616,Routing for Material 0116,E,20260212,16,PROF016,K001,PL17,UDSET0016,007616,20260212,UDGRP0116,R001,002,1,SAMP0016,007616,X,0000007616,STR016,PKG016,000000000000100116,PL17,1,00008616,1,"",01,SETUP016,CLEAN016,1,20260212,00009616,X,00010616,007616,X,OLD_000616,X,M,00007616,01,002,1,1,623,00011616,EA,1,1,1.000,REF_ELEMENT_7616,X,1000000000007616,MES_ROUT_7616,X,EXT_TASKLIST_7616
100,N,10007617,03,00007618,20240605,TECH_STATUS_17,CHG000000117,"","",20260212,USER_017,20260212,CHG_USER_017,001,PL18,CRTD,EA,18.000,117.000,008,007617,Routing for Material 0117,E,20260212,17,PROF017,K001,PL18,UDSET0017,007617,20260212,UDGRP0117,A002,003,1,SAMP0017,007617,X,0000007617,STR017,PKG017,000000000000100117,PL18,1,00008617,1,"",01,SETUP017,CLEAN017,1,20260212,00009617,X,00010617,007617,X,OLD_000617,X,M,00007617,01,003,1,1,624,00011617,EA,1,1,1.000,REF_ELEMENT_7617,X,1000000000007617,MES_ROUT_7617,X,EXT_TASKLIST_7617
200,Q,10007618,04,00007619,20240604,TECH_STATUS_18,CHG000000118,"","",20260212,USER_018,20260212,CHG_USER_018,002,PL19,INAC,EA,19.000,118.000,009,007618,Routing for Material 0118,E,20260212,18,PROF018,K001,PL19,UDSET0018,007618,20260212,UDGRP0118,A002,004,1,SAMP0018,007618,X,0000007618,STR018,PKG018,000000000000100118,PL19,1,00008618,1,"",01,SETUP018,CLEAN018,1,20260212,00009618,X,00010618,007618,X,OLD_000618,X,M,00007618,01,004,1,1,625,00011618,EA,1,1,1.000,REF_ELEMENT_7618,X,1000000000007618,MES_ROUT_7618,X,EXT_TASKLIST_7618
300,R,10007619,05,00007620,20240603,TECH_STATUS_19,CHG000000119,"","",20260212,USER_019,20260212,CHG_USER_019,003,PL20,HOLD,EA,20.000,119.000,010,007619,Routing for Material 0119,E,20260212,19,PROF019,K001,PL20,UDSET0019,007619,20260212,UDGRP0119,A002,005,1,SAMP0019,007619,X,0000007619,STR019,PKG019,000000000000100119,PL20,1,00008619,1,"",01,SETUP019,CLEAN019,1,20260212,00009619,X,00010619,007619,X,OLD_000619,X,M,00007619,01,005,1,1,626,00011619,EA,1,1,1.000,REF_ELEMENT_7619,X,1000000000007619,MES_ROUT_7619,X,EXT_TASKLIST_7619
100,N,10007620,01,00007621,20240602,TECH_STATUS_00,CHG000000120,X,X,20260212,USER_020,20260212,CHG_USER_020,001,PL01,REL,EA,21.000,120.000,001,007620,Routing for Material 0120,E,20260212,20,PROF020,K001,PL01,UDSET0020,007620,20260212,UDGRP0120,A001,001,1,SAMP0020,007620,X,0000007620,STR020,PKG020,000000000000100120,PL01,1,00008620,1,X,01,SETUP020,CLEAN020,1,20260212,00009620,X,00010620,007620,X,OLD_000620,X,M,00007620,01,001,1,1,627,00011620,EA,1,1,1.000,REF_ELEMENT_7620,X,1000000000007620,MES_ROUT_7620,X,EXT_TASKLIST_7620
200,Q,10007621,02,00007622,20240601,TECH_STATUS_01,CHG000000121,"","",20260212,USER_021,20260212,CHG_USER_021,002,PL02,CRTD,EA,22.000,121.000,002,007621,Routing for Material 0121,E,20260212,21,PROF021,K001,PL02,UDSET0021,007621,20260212,UDGRP0121,R001,002,1,SAMP0021,007621,X,0000007621,STR021,PKG021,000000000000100121,PL02,1,00008621,1,"",01,SETUP021,CLEAN021,1,20260212,00009621,X,00010621,007621,X,OLD_000621,X,M,00007621,01,002,1,1,628,00011621,EA,1,1,1.000,REF_ELEMENT_7621,X,1000000000007621,MES_ROUT_7621,X,EXT_TASKLIST_7621
300,R,10007622,03,00007623,20240531,TECH_STATUS_02,CHG000000122,"","",20260212,USER_022,20260212,CHG_USER_022,003,PL03,INAC,EA,23.000,122.000,003,007622,Routing for Material 0122,E,20260212,22,PROF022,K001,PL03,UDSET0022,007622,20260212,UDGRP0122,A002,003,1,SAMP0022,007622,X,0000007622,STR022,PKG022,000000000000100122,PL03,1,00008622,1,"",01,SETUP022,CLEAN022,1,20260212,00009622,X,00010622,007622,X,OLD_000622,X,M,00007622,01,003,1,1,629,00011622,EA,1,1,1.000,REF_ELEMENT_7622,X,1000000000007622,MES_ROUT_7622,X,EXT_TASKLIST_7622
100,N,10007623,04,00007624,20240530,TECH_STATUS_03,CHG000000123,"","",20260212,USER_023,20260212,CHG_USER_023,001,PL04,HOLD,EA,24.000,123.000,004,007623,Routing for Material 0123,E,20260212,23,PROF023,K001,PL04,UDSET0023,007623,20260212,UDGRP0123,A002,004,1,SAMP0023,007623,X,0000007623,STR023,PKG023,000000000000100123,PL04,1,00008623,1,"",01,SETUP023,CLEAN023,1,20260212,00009623,X,00010623,007623,X,OLD_000623,X,M,00007623,01,004,1,1,630,00011623,EA,1,1,1.000,REF_ELEMENT_7623,X,1000000000007623,MES_ROUT_7623,X,EXT_TASKLIST_7623
200,Q,10007624,05,00007625,20240529,TECH_STATUS_04,CHG000000124,"","",20260212,USER_024,20260212,CHG_USER_024,002,PL05,REL,EA,25.000,124.000,005,007624,Routing for Material 0124,E,20260212,24,PROF024,K001,PL05,UDSET0024,007624,20260212,UDGRP0124,A002,005,1,SAMP0024,007624,X,0000007624,STR024,PKG024,000000000000100124,PL05,1,00008624,1,"",01,SETUP024,CLEAN024,1,20260212,00009624,X,00010624,007624,X,OLD_000624,X,M,00007624,01,005,1,1,631,00011624,EA,1,1,1.000,REF_ELEMENT_7624,X,1000000000007624,MES_ROUT_7624,X,EXT_TASKLIST_7624
300,R,10007625,01,00007626,20240528,TECH_STATUS_05,CHG000000125,"","",20260212,USER_025,20260212,CHG_USER_025,003,PL06,CRTD,EA,26.000,125.000,006,007625,Routing for Material 0125,E,20260212,25,PROF025,K001,PL06,UDSET0025,007625,20260212,UDGRP0125,A001,001,1,SAMP0025,007625,X,0000007625,STR025,PKG025,000000000000100125,PL06,1,00008625,1,"",01,SETUP025,CLEAN025,1,20260212,00009625,X,00010625,007625,X,OLD_000625,X,M,00007625,01,001,1,1,632,00011625,EA,1,1,1.000,REF_ELEMENT_7625,X,1000000000007625,MES_ROUT_7625,X,EXT_TASKLIST_7625
100,N,10007626,02,00007627,20240527,TECH_STATUS_06,CHG000000126,"","",20260212,USER_026,20260212,CHG_USER_026,001,PL07,INAC,EA,27.000,126.000,007,007626,Routing for Material 0126,E,20260212,26,PROF026,K001,PL07,UDSET0026,007626,20260212,UDGRP0126,R001,002,1,SAMP0026,007626,X,0000007626,STR026,PKG026,000000000000100126,PL07,1,00008626,1,"",01,SETUP026,CLEAN026,1,20260212,00009626,X,00010626,007626,X,OLD_000626,X,M,00007626,01,002,1,1,633,00011626,EA,1,1,1.000,REF_ELEMENT_7626,X,1000000000007626,MES_ROUT_7626,X,EXT_TASKLIST_7626
200,Q,10007627,03,00007628,20240526,TECH_STATUS_07,CHG000000127,"","",20260212,USER_027,20260212,CHG_USER_027,002,PL08,HOLD,EA,28.000,127.000,008,007627,Routing for Material 0127,E,20260212,27,PROF027,K001,PL08,UDSET0027,007627,20260212,UDGRP0127,A002,003,1,SAMP0027,007627,X,0000007627,STR027,PKG027,000000000000100127,PL08,1,00008627,1,"",01,SETUP027,CLEAN027,1,20260212,00009627,X,00010627,007627,X,OLD_000627,X,M,00007627,01,003,1,1,634,00011627,EA,1,1,1.000,REF_ELEMENT_7627,X,1000000000007627,MES_ROUT_7627,X,EXT_TASKLIST_7627
300,R,10007628,04,00007629,20240525,TECH_STATUS_08,CHG000000128,"","",20260212,USER_028,20260212,CHG_USER_028,003,PL09,REL,EA,29.000,128.000,009,007628,Routing for Material 0128,E,20260212,28,PROF028,K001,PL09,UDSET0028,007628,20260212,UDGRP0128,A002,004,1,SAMP0028,007628,X,0000007628,STR028,PKG028,000000000000100128,PL09,1,00008628,1,"",01,SETUP028,CLEAN028,1,20260212,00009628,X,00010628,007628,X,OLD_000628,X,M,00007628,01,004,1,1,635,00011628,EA,1,1,1.000,REF_ELEMENT_7628,X,1000000000007628,MES_ROUT_7628,X,EXT_TASKLIST_7628
100,N,10007629,05,00007630,20240524,TECH_STATUS_09,CHG000000129,"","",20260212,USER_029,20260212,CHG_USER_029,001,PL10,CRTD,EA,30.000,129.000,010,007629,Routing for Material 0129,E,20260212,29,PROF029,K001,PL10,UDSET0029,007629,20260212,UDGRP0129,A002,005,1,SAMP0029,007629,X,0000007629,STR029,PKG029,000000000000100129,PL10,1,00008629,1,"",01,SETUP029,CLEAN029,1,20260212,00009629,X,00010629,007629,X,OLD_000629,X,M,00007629,01,005,1,1,636,00011629,EA,1,1,1.000,REF_ELEMENT_7629,X,1000000000007629,MES_ROUT_7629,X,EXT_TASKLIST_7629
200,Q,10007630,01,00007631,20240523,TECH_STATUS_10,CHG000000130,"",X,20260212,USER_030,20260212,CHG_USER_030,002,PL11,INAC,EA,31.000,130.000,001,007630,Routing for Material 0130,E,20260212,30,PROF030,K001,PL11,UDSET0030,007630,20260212,UDGRP0130,A001,001,1,SAMP0030,007630,X,0000007630,STR030,PKG030,000000000000100130,PL11,1,00008630,1,"",01,SETUP030,CLEAN030,1,20260212,00009630,X,00010630,007630,X,OLD_000630,X,M,00007630,01,001,1,1,637,00011630,EA,1,1,1.000,REF_ELEMENT_7630,X,1000000000007630,MES_ROUT_7630,X,EXT_TASKLIST_7630
300,R,10007631,02,00007632,20240522,TECH_STATUS_11,CHG000000131,"","",20260212,USER_031,20260212,CHG_USER_031,003,PL12,HOLD,EA,32.000,131.000,002,007631,Routing for Material 0131,E,20260212,31,PROF031,K001,PL12,UDSET0031,007631,20260212,UDGRP0131,R001,002,1,SAMP0031,007631,X,0000007631,STR031,PKG031,000000000000100131,PL12,1,00008631,1,"",01,SETUP031,CLEAN031,1,20260212,00009631,X,00010631,007631,X,OLD_000631,X,M,00007631,01,002,1,1,638,00011631,EA,1,1,1.000,REF_ELEMENT_7631,X,1000000000007631,MES_ROUT_7631,X,EXT_TASKLIST_7631
100,N,10007632,03,00007633,20240521,TECH_STATUS_12,CHG000000132,"","",20260212,USER_032,20260212,CHG_USER_032,001,PL13,REL,EA,33.000,132.000,003,007632,Routing for Material 0132,E,20260212,32,PROF032,K001,PL13,UDSET0032,007632,20260212,UDGRP0132,A002,003,1,SAMP0032,007632,X,0000007632,STR032,PKG032,000000000000100132,PL13,1,00008632,1,"",01,SETUP032,CLEAN032,1,20260212,00009632,X,00010632,007632,X,OLD_000632,X,M,00007632,01,003,1,1,639,00011632,EA,1,1,1.000,REF_ELEMENT_7632,X,1000000000007632,MES_ROUT_7632,X,EXT_TASKLIST_7632
200,Q,10007633,04,00007634,20240520,TECH_STATUS_13,CHG000000133,"","",20260212,USER_033,20260212,CHG_USER_033,002,PL14,CRTD,EA,34.000,133.000,004,007633,Routing for Material 0133,E,20260212,33,PROF033,K001,PL14,UDSET0033,007633,20260212,UDGRP0133,A002,004,1,SAMP0033,007633,X,0000007633,STR033,PKG033,000000000000100133,PL14,1,00008633,1,"",01,SETUP033,CLEAN033,1,20260212,00009633,X,00010633,007633,X,OLD_000633,X,M,00007633,01,004,1,1,640,00011633,EA,1,1,1.000,REF_ELEMENT_7633,X,1000000000007633,MES_ROUT_7633,X,EXT_TASKLIST_7633
300,R,10007634,05,00007635,20240519,TECH_STATUS_14,CHG000000134,"","",20260212,USER_034,20260212,CHG_USER_034,003,PL15,INAC,EA,35.000,134.000,005,007634,Routing for Material 0134,E,20260212,34,PROF034,K001,PL15,UDSET0034,007634,20260212,UDGRP0134,A002,005,1,SAMP0034,007634,X,0000007634,STR034,PKG034,000000000000100134,PL15,1,00008634,1,"",01,SETUP034,CLEAN034,1,20260212,00009634,X,00010634,007634,X,OLD_000634,X,M,00007634,01,005,1,1,641,00011634,EA,1,1,1.000,REF_ELEMENT_7634,X,1000000000007634,MES_ROUT_7634,X,EXT_TASKLIST_7634
100,N,10007635,01,00007636,20240518,TECH_STATUS_15,CHG000000135,X,"",20260212,USER_035,20260212,CHG_USER_035,001,PL16,HOLD,EA,36.000,135.000,006,007635,Routing for Material 0135,E,20260212,35,PROF035,K001,PL16,UDSET0035,007635,20260212,UDGRP0135,A001,001,1,SAMP0035,007635,X,0000007635,STR035,PKG035,000000000000100135,PL16,1,00008635,1,"",01,SETUP035,CLEAN035,1,20260212,00009635,X,00010635,007635,X,OLD_000635,X,M,00007635,01,001,1,1,642,00011635,EA,1,1,1.000,REF_ELEMENT_7635,X,1000000000007635,MES_ROUT_7635,X,EXT_TASKLIST_7635
200,Q,10007636,02,00007637,20240517,TECH_STATUS_16,CHG000000136,"","",20260212,USER_036,20260212,CHG_USER_036,002,PL17,REL,EA,37.000,136.000,007,007636,Routing for Material 0136,E,20260212,36,PROF036,K001,PL17,UDSET0036,007636,20260212,UDGRP0136,R001,002,1,SAMP0036,007636,X,0000007636,STR036,PKG036,000000000000100136,PL17,1,00008636,1,"",01,SETUP036,CLEAN036,1,20260212,00009636,X,00010636,007636,X,OLD_000636,X,M,00007636,01,002,1,1,643,00011636,EA,1,1,1.000,REF_ELEMENT_7636,X,1000000000007636,MES_ROUT_7636,X,EXT_TASKLIST_7636
300,R,10007637,03,00007638,20240516,TECH_STATUS_17,CHG000000137,"","",20260212,USER_037,20260212,CHG_USER_037,003,PL18,CRTD,EA,38.000,137.000,008,007637,Routing for Material 0137,E,20260212,37,PROF037,K001,PL18,UDSET0037,007637,20260212,UDGRP0137,A002,003,1,SAMP0037,007637,X,0000007637,STR037,PKG037,000000000000100137,PL18,1,00008637,1,"",01,SETUP037,CLEAN037,1,20260212,00009637,X,00010637,007637,X,OLD_000637,X,M,00007637,01,003,1,1,644,00011637,EA,1,1,1.000,REF_ELEMENT_7637,X,1000000000007637,MES_ROUT_7637,X,EXT_TASKLIST_7637
100,N,10007638,04,00007639,20240515,TECH_STATUS_18,CHG000000138,"","",20260212,USER_038,20260212,CHG_USER_038,001,PL19,INAC,EA,39.000,138.000,009,007638,Routing for Material 0138,E,20260212,38,PROF038,K001,PL19,UDSET0038,007638,20260212,UDGRP0138,A002,004,1,SAMP0038,007638,X,0000007638,STR038,PKG038,000000000000100138,PL19,1,00008638,1,"",01,SETUP038,CLEAN038,1,20260212,00009638,X,00010638,007638,X,OLD_000638,X,M,00007638,01,004,1,1,645,00011638,EA,1,1,1.000,REF_ELEMENT_7638,X,1000000000007638,MES_ROUT_7638,X,EXT_TASKLIST_7638
200,Q,10007639,05,00007640,20240514,TECH_STATUS_19,CHG000000139,"","",20260212,USER_039,20260212,CHG_USER_039,002,PL20,HOLD,EA,40.000,139.000,010,007639,Routing for Material 0139,E,20260212,39,PROF039,K001,PL20,UDSET0039,007639,20260212,UDGRP0139,A002,005,1,SAMP0039,007639,X,0000007639,STR039,PKG039,000000000000100139,PL20,1,00008639,1,"",01,SETUP039,CLEAN039,1,20260212,00009639,X,00010639,007639,X,OLD_000639,X,M,00007639,01,005,1,1,646,00011639,EA,1,1,1.000,REF_ELEMENT_7639,X,1000000000007639,MES_ROUT_7639,X,EXT_TASKLIST_7639
300,R,10007640,01,00007641,20240513,TECH_STATUS_00,CHG000000140,"",X,20260212,USER_040,20260212,CHG_USER_040,003,PL01,REL,EA,41.000,140.000,001,007640,Routing for Material 0140,E,20260212,40,PROF040,K001,PL01,UDSET0040,007640,20260212,UDGRP0140,A001,001,1,SAMP0040,007640,X,0000007640,STR040,PKG040,000000000000100140,PL01,1,00008640,1,X,01,SETUP040,CLEAN040,1,20260212,00009640,X,00010640,007640,X,OLD_000640,X,M,00007640,01,001,1,1,647,00011640,EA,1,1,1.000,REF_ELEMENT_7640,X,1000000000007640,MES_ROUT_7640,X,EXT_TASKLIST_7640
100,N,10007641,02,00007642,20240512,TECH_STATUS_01,CHG000000141,"","",20260212,USER_041,20260212,CHG_USER_041,001,PL02,CRTD,EA,42.000,141.000,002,007641,Routing for Material 0141,E,20260212,41,PROF041,K001,PL02,UDSET0041,007641,20260212,UDGRP0141,R001,002,1,SAMP0041,007641,X,0000007641,STR041,PKG041,000000000000100141,PL02,1,00008641,1,"",01,SETUP041,CLEAN041,1,20260212,00009641,X,00010641,007641,X,OLD_000641,X,M,00007641,01,002,1,1,648,00011641,EA,1,1,1.000,REF_ELEMENT_7641,X,1000000000007641,MES_ROUT_7641,X,EXT_TASKLIST_7641
200,Q,10007642,03,00007643,20240511,TECH_STATUS_02,CHG000000142,"","",20260212,USER_042,20260212,CHG_USER_042,002,PL03,INAC,EA,43.000,142.000,003,007642,Routing for Material 0142,E,20260212,42,PROF042,K001,PL03,UDSET0042,007642,20260212,UDGRP0142,A002,003,1,SAMP0042,007642,X,0000007642,STR042,PKG042,000000000000100142,PL03,1,00008642,1,"",01,SETUP042,CLEAN042,1,20260212,00009642,X,00010642,007642,X,OLD_000642,X,M,00007642,01,003,1,1,649,00011642,EA,1,1,1.000,REF_ELEMENT_7642,X,1000000000007642,MES_ROUT_7642,X,EXT_TASKLIST_7642
300,R,10007643,04,00007644,20240510,TECH_STATUS_03,CHG000000143,"","",20260212,USER_043,20260212,CHG_USER_043,003,PL04,HOLD,EA,44.000,143.000,004,007643,Routing for Material 0143,E,20260212,43,PROF043,K001,PL04,UDSET0043,007643,20260212,UDGRP0143,A002,004,1,SAMP0043,007643,X,0000007643,STR043,PKG043,000000000000100143,PL04,1,00008643,1,"",01,SETUP043,CLEAN043,1,20260212,00009643,X,00010643,007643,X,OLD_000643,X,M,00007643,01,004,1,1,650,00011643,EA,1,1,1.000,REF_ELEMENT_7643,X,1000000000007643,MES_ROUT_7643,X,EXT_TASKLIST_7643
100,N,10007644,05,00007645,20240509,TECH_STATUS_04,CHG000000144,"","",20260212,USER_044,20260212,CHG_USER_044,001,PL05,REL,EA,45.000,144.000,005,007644,Routing for Material 0144,E,20260212,44,PROF044,K001,PL05,UDSET0044,007644,20260212,UDGRP0144,A002,005,1,SAMP0044,007644,X,0000007644,STR044,PKG044,000000000000100144,PL05,1,00008644,1,"",01,SETUP044,CLEAN044,1,20260212,00009644,X,00010644,007644,X,OLD_000644,X,M,00007644,01,005,1,1,651,00011644,EA,1,1,1.000,REF_ELEMENT_7644,X,1000000000007644,MES_ROUT_7644,X,EXT_TASKLIST_7644
200,Q,10007645,01,00007646,20240508,TECH_STATUS_05,CHG000000145,"","",20260212,USER_045,20260212,CHG_USER_045,002,PL06,CRTD,EA,46.000,145.000,006,007645,Routing for Material 0145,E,20260212,45,PROF045,K001,PL06,UDSET0045,007645,20260212,UDGRP0145,A001,001,1,SAMP0045,007645,X,0000007645,STR045,PKG045,000000000000100145,PL06,1,00008645,1,"",01,SETUP045,CLEAN045,1,20260212,00009645,X,00010645,007645,X,OLD_000645,X,M,00007645,01,001,1,1,652,00011645,EA,1,1,1.000,REF_ELEMENT_7645,X,1000000000007645,MES_ROUT_7645,X,EXT_TASKLIST_7645
300,R,10007646,02,00007647,20240507,TECH_STATUS_06,CHG000000146,"","",20260212,USER_046,20260212,CHG_USER_046,003,PL07,INAC,EA,47.000,146.000,007,007646,Routing for Material 0146,E,20260212,46,PROF046,K001,PL07,UDSET0046,007646,20260212,UDGRP0146,R001,002,1,SAMP0046,007646,X,0000007646,STR046,PKG046,000000000000100146,PL07,1,00008646,1,"",01,SETUP046,CLEAN046,1,20260212,00009646,X,00010646,007646,X,OLD_000646,X,M,00007646,01,002,1,1,653,00011646,EA,1,1,1.000,REF_ELEMENT_7646,X,1000000000007646,MES_ROUT_7646,X,EXT_TASKLIST_7646
100,N,10007647,03,00007648,20240506,TECH_STATUS_07,CHG000000147,"","",20260212,USER_047,20260212,CHG_USER_047,001,PL08,HOLD,EA,48.000,147.000,008,007647,Routing for Material 0147,E,20260212,47,PROF047,K001,PL08,UDSET0047,007647,20260212,UDGRP0147,A002,003,1,SAMP0047,007647,X,0000007647,STR047,PKG047,000000000000100147,PL08,1,00008647,1,"",01,SETUP047,CLEAN047,1,20260212,00009647,X,00010647,007647,X,OLD_000647,X,M,00007647,01,003,1,1,654,00011647,EA,1,1,1.000,REF_ELEMENT_7647,X,1000000000007647,MES_ROUT_7647,X,EXT_TASKLIST_7647
200,Q,10007648,04,00007649,20240505,TECH_STATUS_08,CHG000000148,"","",20260212,USER_048,20260212,CHG_USER_048,002,PL09,REL,EA,49.000,148.000,009,007648,Routing for Material 0148,E,20260212,48,PROF048,K001,PL09,UDSET0048,007648,20260212,UDGRP0148,A002,004,1,SAMP0048,007648,X,0000007648,STR048,PKG048,000000000000100148,PL09,1,00008648,1,"",01,SETUP048,CLEAN048,1,20260212,00009648,X,00010648,007648,X,OLD_000648,X,M,00007648,01,004,1,1,655,00011648,EA,1,1,1.000,REF_ELEMENT_7648,X,1000000000007648,MES_ROUT_7648,X,EXT_TASKLIST_7648
300,R,10007649,05,00007650,20240504,TECH_STATUS_09,CHG000000149,"","",20260212,USER_049,20260212,CHG_USER_049,003,PL10,CRTD,EA,50.000,149.000,010,007649,Routing for Material 0149,E,20260212,49,PROF049,K001,PL10,UDSET0049,007649,20260212,UDGRP0149,A002,005,1,SAMP0049,007649,X,0000007649,STR049,PKG049,000000000000100149,PL10,1,00008649,1,"",01,SETUP049,CLEAN049,1,20260212,00009649,X,00010649,007649,X,OLD_000649,X,M,00007649,01,005,1,1,656,00011649,EA,1,1,1.000,REF_ELEMENT_7649,X,1000000000007649,MES_ROUT_7649,X,EXT_TASKLIST_7649
100,N,10007650,01,00007651,20240503,TECH_STATUS_10,CHG000000150,X,X,20260212,USER_050,20260212,CHG_USER_050,001,PL11,INAC,EA,51.000,150.000,001,007650,Routing for Material 0150,E,20260212,0,PROF000,K001,PL11,UDSET0050,007650,20260212,UDGRP0000,A001,001,1,SAMP0050,007650,X,0000007650,STR000,PKG000,000000000000100150,PL11,1,00008650,1,"",01,SETUP050,CLEAN050,1,20260212,00009650,X,00010650,007650,X,OLD_000650,X,M,00007650,01,001,1,1,657,00011650,EA,1,1,1.000,REF_ELEMENT_7650,X,1000000000007650,MES_ROUT_7650,X,EXT_TASKLIST_7650
