MANDT,EBELN,EBELP,ETENR,EINDT,SLFDT,LPEIN,MENGE,AMENG,WEMNG,WAMNG,UZEIT,BANFN,BNFPO,ESTKZ,QUNUM,QUPOS,MAHNZ,BEDAT,RSNUM,SERNR,FIXKZ,GLMNG,DABMG,CHARG,LICHA,CHKOM,VERID,ABART,MNG02,DAT01,ALTDT,MBDAT,MBUHR,LDDAT,LDUHR,TDDAT,TDUHR,WADAT,WAUHR,ELDAT,ELUHR,ANZSN,NODISP,HANDOVERDATE,HANDOVERTIME,KEY_ID,OTB_VALUE,OTB_CURR,OTB_RES_VALUE,OTB_SPEC_VALUE,OTB_STATUS,OTB_REASON,CHECK_TYPE,DL_ID,HANDOVER_DATE,NO_SCEM,DNG_DATE,DNG_TIME,CNCL_ANCMNT_DONE,DATESHIFT_NUMBER
200,4500000847,00040,0003,20260223,20260223,2,135.566,0,98.36,0,135853,PR20736567,00010,R,Q720856992,822,2,20260114,3025739373,SR863983,,98.36,37.206,BATCH8437,VEND_BATCH685061,,V406,1,135.566,20260223,20260219,20260223,120419,20260221,170640,20260220,125827,20260223,091539,20260224,064043,10,,20260223,054618,7487624433803085,48187.21,INR,7283.38,2247.48,A,001,1,b225e4e2d55f497383c25d,20260223,X,20260114,005229,X,2
200,4500000847,00050,0001,20250810,20250810,1,127.761,0,116.443,0,005658,PR06415939,00089,R,Q980775786,659,3,20250711,6480010869,SR943008,,116.443,11.318,BATCH6009,VEND_BATCH415759,,V390,1,127.761,20250810,20250808,20250810,083521,20250808,180118,20250807,050457,20250810,060123,20250811,011053,8,,20250810,022548,1385815548354556,43744.58,INR,4454.81,2923.99,A,001,1,59836c7b454543039a9f88,20250810,,20250711,084914,X,4
400,4500000847,00050,0002,20251224,20251224,1,127.761,0,79.24,0,173958,PR56202089,00051,F,Q939040462,601,1,20251117,6095181197,SR283628,X,79.24,48.521,BATCH6306,VEND_BATCH408823,,V799,1,127.761,20251224,20251222,20251224,164518,20251222,183632,20251221,103410,20251224,015926,20251225,081753,5,X,20251224,174619,2252229903365783,7159.74,INR,12904.33,1460.32,B,002,1,835cba7d66354813abed90,20251224,,20251117,105535,,5
100,4500000848,00010,0001,20251007,20251007,2,169.764,0,145.196,0,063038,PR64836286,00022,B,Q261913312,993,2,20250917,5215055906,SR048471,,145.196,24.568,BATCH4484,VEND_BATCH092999,X,V965,1,169.764,20251007,20251002,20251007,160615,20251005,013652,20251004,165405,20251007,105410,20251008,021337,10,,20251007,131418,7688932791632641,16621.63,INR,2146.36,4973.17,B,001,2,f0d9103fe6c547f0bfa6d8,20251007,,20250917,133826,,2
400,4500000848,00020,0001,20251025,20251025,2,36.485,0,36.057,0,120156,PR24117592,00088,R,Q302271768,268,3,20250918,3554306156,SR652588,,36.057,0.428,BATCH9908,VEND_BATCH751498,,V328,2,36.485,20251025,20251020,20251025,020019,20251023,052036,20251022,180552,20251025,102640,20251026,163625,2,,20251025,093243,1248293634871435,33712.55,INR,12604.53,4501.85,B,001,2,063238a6ccee44938e20a5,20251025,,20250918,124256,,1
200,4500000848,00020,0002,20250907,20250907,1,36.485,0,30.425,0,022121,PR67254417,00050,R,Q323035886,347,2,20250828,4048082316,SR788380,X,30.425,6.06,BATCH8561,VEND_BATCH994860,X,V573,3,36.485,20250907,20250905,20250907,114053,20250905,001441,20250904,182932,20250907,070942,20250908,104213,0,X,20250907,225104,5582132728110047,38648.76,INR,8116.58,2797.84,B,002,1,d6cee9a953134aff8ff4ce,20250907,X,20250828,210734,X,4
100,4500000848,00020,0003,20251109,20251109,1,36.485,0,35.085,0,164745,PR62204231,00010,R,Q527052834,276,0,20251014,2722386605,SR674345,,35.085,1.4,BATCH1275,VEND_BATCH987326,,V383,3,36.485,20251109,20251108,20251109,211455,20251107,005553,20251106,164146,20251109,192704,20251110,111012,2,X,20251109,093913,4587969795234990,14457.68,INR,16305.54,1224.89,A,001,2,425e589754a547e68eabc7,20251109,X,20251014,061557,,5
300,4500000848,00030,0001,20251210,20251210,1,150.262,0,69.873,0,012500,PR97121369,00045,R,Q542487704,796,1,20251130,6377654272,SR614490,,69.873,80.389,BATCH0644,VEND_BATCH607810,,V968,3,150.262,20251210,20251205,20251210,204610,20251208,161033,20251207,131354,20251210,135325,20251211,173512,4,X,20251210,155653,4725629918446652,20568.92,INR,12068.23,1378.6,B,003,1,a5dc1f4472454ab9b620d9,20251210,,20251130,073726,,0
100,4500000848,00030,0002,20260101,20260101,1,150.262,0,113.404,0,191620,PR12110839,00054,F,Q052139194,070,1,20251224,7227351986,SR118160,X,113.404,36.858,BATCH1056,VEND_BATCH514031,,V090,3,150.262,20260101,20251229,20260101,042915,20251230,142642,20251229,215121,20260101,114149,20260102,201253,4,X,20260101,053136,3452755092616804,25503.95,INR,14835.6,1036.44,C,003,1,291927c3c65649ecb940fe,20260101,X,20251224,111438,,3
300,4500000848,00030,0003,20250410,20250410,1,150.262,0,146.221,0,162910,PR06308004,00026,R,Q805482509,107,2,20250328,8037346174,SR518226,X,146.221,4.041,BATCH4726,VEND_BATCH102151,X,V538,2,150.262,20250410,20250405,20250410,064228,20250408,235859,20250407,203546,20250410,204626,20250411,024214,0,,20250410,224525,7041910081914390,17479.94,INR,1485.55,4983.09,C,001,2,408f7afeb40a469f9d8ec9,20250410,X,20250328,215821,,4
400,4500000848,00040,0001,20250808,20250808,2,228.984,0,190.841,0,155349,PR51469042,00087,R,Q003624748,483,1,20250721,1080750014,SR824269,X,190.841,38.143,BATCH3986,VEND_BATCH342002,,V771,1,228.984,20250808,20250803,20250808,151836,20250806,014922,20250805,143133,20250808,082400,20250809,122616,3,,20250808,220659,6539550960993736,42823.87,INR,19128.79,2124.73,B,002,1,5dfc9b97bbfe4f7896574b,20250808,X,20250721,070517,X,1
400,4500000848,00040,0002,20250731,20250731,2,228.984,0,148.817,0,221808,PR14892604,00054,F,Q581206400,080,3,20250718,6541833751,SR072950,,148.817,80.167,BATCH9781,VEND_BATCH926166,,V743,2,228.984,20250731,20250728,20250731,132544,20250729,211617,20250728,012822,20250731,235740,20250801,142948,6,X,20250731,120636,2455300741359048,3145.46,INR,7651.58,1188.85,A,003,2,7a665b2931914d588916b9,20250731,X,20250718,154831,X,3
300,4500000848,00050,0001,20250310,20250310,2,396.209,0,237.004,0,144909,PR50987093,00040,B,Q823262393,795,3,20250222,8337572173,SR676419,,237.004,159.205,BATCH6077,VEND_BATCH931828,X,V167,1,396.209,20250310,20250305,20250310,184443,20250308,212358,20250307,065253,20250310,205233,20250311,054243,2,X,20250310,020253,4852238956613998,46857.44,INR,16493.87,4379.31,B,002,1,4bb1abe761c946309f9f88,20250310,,20250222,033335,,2
100,4500000849,00010,0001,20250314,20250314,2,391.819,0,347.742,0,082315,PR93247552,00027,F,Q008323137,530,3,20250213,2891760319,SR482653,X,347.742,44.077,BATCH3394,VEND_BATCH786301,,V080,2,391.819,20250314,20250310,20250314,110116,20250312,071503,20250311,095654,20250314,015215,20250315,013215,6,X,20250314,194721,8155459218221504,12229.7,INR,19181.14,3085.36,B,002,1,aa8c984b352841e8ae39b9,20250314,,20250213,055302,,2
400,4500000849,00020,0001,20260209,20260209,2,201.653,0,184.772,0,094503,PR25425684,00050,R,Q915012956,063,2,20260118,3620843960,SR702593,X,184.772,16.881,BATCH1244,VEND_BATCH020207,,V917,1,201.653,20260209,20260204,20260209,210119,20260207,091546,20260206,191409,20260209,023115,20260210,022038,8,X,20260209,063109,6143340286393376,17475.54,INR,15301.72,4598.25,A,003,2,6db9a6776b604cf8936858,20260209,,20260118,135207,,2
300,4500000849,00020,0002,20250409,20250409,1,201.653,0,142.388,0,114741,PR56080089,00022,R,Q200040677,812,2,20250330,5571917890,SR281029,X,142.388,59.265,BATCH6437,VEND_BATCH317735,X,V195,1,201.653,20250409,20250406,20250409,084121,20250407,050612,20250406,134814,20250409,002138,20250410,200743,5,X,20250409,130654,5478255402137601,4525.66,INR,11324.3,3724.53,C,002,2,2d688677450d46b68a09ee,20250409,,20250330,141622,X,2
200,4500000849,00030,0001,20260129,20260129,2,184.306,0,144.302,0,154438,PR29213377,00054,F,Q345121251,530,3,20260103,3142676229,SR704534,X,144.302,40.004,BATCH2365,VEND_BATCH905120,,V867,2,184.306,20260129,20260126,20260129,004659,20260127,122741,20260126,190332,20260129,025743,20260130,015642,6,X,20260129,191639,9333284787980450,12781.56,INR,3880.92,3094.34,C,002,2,dca487a561b74b329b06c1,20260129,X,20260103,212302,X,0
300,4500000849,00030,0002,20251023,20251023,1,184.306,0,170.796,0,020744,PR70063462,00030,R,Q302030965,485,1,20250917,1809766882,SR020613,,170.796,13.51,BATCH8426,VEND_BATCH757119,,V242,2,184.306,20251023,20251019,20251023,170000,20251021,080633,20251020,221136,20251023,191557,20251024,004823,9,,20251023,031151,6094716952258693,36682.02,INR,4390.64,1740.96,B,002,2,739994e3ffbf406abda003,20251023,,20250917,133448,,4
100,4500000849,00040,0001,20250710,20250710,2,124.595,0,53.686,0,130212,PR12596393,00056,R,Q715109773,672,0,20250616,6743338866,SR346359,X,53.686,70.909,BATCH8290,VEND_BATCH598739,X,V160,2,124.595,20250710,20250705,20250710,050124,20250708,030052,20250707,134417,20250710,224419,20250711,161759,0,,20250710,212354,7551196199062125,9873.3,INR,668.46,2691.29,C,001,2,60f097d96c23476893d654,20250710,X,20250616,095411,,5
100,4500000849,00040,0002,20251013,20251013,2,124.595,0,68.971,0,111529,PR32630025,00056,B,Q529606255,394,0,20250915,5528856548,SR733330,X,68.971,55.624,BATCH8396,VEND_BATCH943875,,V284,3,124.595,20251013,20251009,20251013,204742,20251011,202252,20251010,071941,20251013,175022,20251014,054606,1,X,20251013,143440,9758266214073833,37905.14,INR,15779.97,107.87,A,003,1,00567e2a7e004ac4bcadfc,20251013,X,20250915,055659,,4
100,4500000849,00050,0001,20250422,20250422,1,102.82,0,58.914,0,111003,PR28088752,00060,R,Q594831534,550,3,20250322,2888848975,SR448165,X,58.914,43.906,BATCH7243,VEND_BATCH668553,,V056,1,102.82,20250422,20250421,20250422,220753,20250420,041305,20250419,145943,20250422,021134,20250423,073547,4,X,20250422,220623,2849451141174098,25486.86,INR,18547.68,1630.83,A,002,1,83946a1f440148669f80a7,20250422,,20250322,210917,X,3
400,4500000849,00050,0002,20251111,20251111,2,102.82,0,58.581,0,023147,PR72249736,00076,R,Q230255680,767,0,20250929,6086989388,SR020257,X,58.581,44.239,BATCH6835,VEND_BATCH514006,,V234,1,102.82,20251111,20251107,20251111,052847,20251109,171028,20251108,174350,20251111,185154,20251112,050605,2,,20251111,071118,5125558964495652,18763.19,INR,11020.1,3017.16,A,003,2,091849a3e5ef4fd799860e,20251111,,20250929,002247,X,0
200,4500000850,00010,0001,20250412,20250412,2,242.435,0,131.794,0,221911,PR46038785,00041,R,Q393970814,326,0,20250315,7052194323,SR875626,,131.794,110.641,BATCH4564,VEND_BATCH739670,X,V875,3,242.435,20250412,20250411,20250412,111219,20250410,183903,20250409,025949,20250412,103203,20250413,042302,1,,20250412,221538,7001836002733555,20366.05,INR,11030.45,2529.35,B,001,1,d5cdc3c25af24a17bb4a57,20250412,,20250315,115253,,3
100,4500000850,00010,0002,20251229,20251229,1,242.435,0,123.662,0,104840,PR59947505,00035,B,Q725609759,140,0,20251128,6063311086,SR038025,X,123.662,118.773,BATCH2840,VEND_BATCH425900,,V468,2,242.435,20251229,20251224,20251229,220815,20251227,191737,20251226,190621,20251229,134414,20251230,103521,4,X,20251229,000319,8589872875561084,35723.21,INR,7169.95,3931.46,B,002,1,90cb3bf72dfc4e0b93554e,20251229,,20251128,044158,X,4
200,4500000850,00020,0001,20250822,20250822,1,159.834,0,131.265,0,022752,PR28002490,00062,F,Q599451742,846,1,20250718,3540012656,SR381640,X,131.265,28.569,BATCH1503,VEND_BATCH169581,X,V094,2,159.834,20250822,20250821,20250822,153329,20250820,012414,20250819,195038,20250822,134015,20250823,111159,3,X,20250822,234810,6312438843408563,30525.36,INR,16452.39,4995.59,A,001,2,211b0f3c43e04cc09daf41,20250822,X,20250718,125144,,2
400,4500000850,00020,0002,20250609,20250609,2,159.834,0,117.393,0,030159,PR09613378,00011,B,Q046747652,261,0,20250517,6932297293,SR649788,,117.393,42.441,BATCH4332,VEND_BATCH751030,X,V462,3,159.834,20250609,20250608,20250609,010015,20250607,031050,20250606,154650,20250609,184434,20250610,174424,6,,20250609,151158,4691792224355249,6550.56,INR,9581.83,477.5,A,002,2,8318b0254e034f358ba9ef,20250609,,20250517,040353,,1
200,4500000850,00030,0001,20251006,20251006,1,33.332,0,32.595,0,171751,PR62041182,00031,B,Q649879436,504,2,20250922,5955308446,SR966394,X,32.595,0.737,BATCH5707,VEND_BATCH130849,X,V461,1,33.332,20251006,20251004,20251006,131634,20251004,030954,20251003,101742,20251006,234332,20251007,010730,1,,20251006,203608,2036217786407428,49271.15,INR,14229.19,2763.22,B,003,2,99dee8046f8245b482d01c,20251006,X,20250922,052654,,0
400,4500000850,00030,0002,20250416,20250416,1,33.332,0,29.817,0,070048,PR62245031,00039,B,Q080468748,118,2,20250330,4571618321,SR091211,,29.817,3.515,BATCH5776,VEND_BATCH741023,,V051,1,33.332,20250416,20250412,20250416,013857,20250414,185614,20250413,002031,20250416,062236,20250417,234009,7,,20250416,121631,3773971905867177,11690.17,INR,16325.68,2654.94,A,001,1,6ff06d16549642fa95141e,20250416,,20250330,090822,X,2
400,4500000850,00030,0003,20251123,20251123,2,33.332,0,27.871,0,134224,PR00868463,00041,B,Q207786235,678,3,20251115,7809963559,SR485668,,27.871,5.461,BATCH2644,VEND_BATCH747326,X,V284,3,33.332,20251123,20251120,20251123,081623,20251121,024226,20251120,073335,20251123,155434,20251124,004429,9,X,20251123,203322,2373584160146152,41905.62,INR,19928.66,4105.52,A,001,1,b8fc3dce02e7473fac0a0c,20251123,,20251115,115507,X,3
200,4500000850,00040,0001,20250405,20250405,2,318.463,0,284.663,0,213408,PR97057521,00015,B,Q307051584,731,2,20250310,2462203370,SR344603,,284.663,33.8,BATCH1662,VEND_BATCH958677,X,V423,1,318.463,20250405,20250331,20250405,212355,20250403,134830,20250402,135656,20250405,020423,20250406,104222,0,X,20250405,000955,5493240985060713,47531.6,INR,12192.08,4834.04,A,001,1,e564bc2f5bc149ba819728,20250405,X,20250310,150653,,3
100,4500000850,00050,0001,20250527,20250527,2,74.41,0,71.045,0,102732,PR38848638,00025,B,Q443707221,298,3,20250502,1506280722,SR769081,,71.045,3.365,BATCH0665,VEND_BATCH675254,,V987,2,74.41,20250527,20250524,20250527,005519,20250525,133216,20250524,232739,20250527,091734,20250528,161646,6,,20250527,065930,7517235633617911,1034.22,INR,15739.44,1116.19,A,001,2,7542398c47004d5fba0268,20250527,X,20250502,121645,,2
400,4500000850,00050,0002,20250711,20250711,1,74.41,0,72.013,0,115803,PR04672986,00038,R,Q303270198,638,2,20250706,8004751317,SR767177,,72.013,2.397,BATCH6884,VEND_BATCH246172,,V060,1,74.41,20250711,20250710,20250711,032132,20250709,230018,20250708,144514,20250711,205654,20250712,224129,5,,20250711,003041,8186734575889646,36625.45,INR,7796.84,949.39,C,001,1,4bba3607104e471fba385a,20250711,X,20250706,191519,X,5
400,4500000850,00050,0003,20251130,20251130,1,74.41,0,64.965,0,215951,PR48949912,00064,F,Q077219859,443,0,20251117,6200118962,SR867837,X,64.965,9.445,BATCH1059,VEND_BATCH520800,X,V642,3,74.41,20251130,20251129,20251130,205752,20251128,003834,20251127,215709,20251130,085017,20251201,234810,6,X,20251130,061158,6253461552287675,25672.94,INR,9512.71,2084.54,A,003,2,b9466cb7e50844a3aee064,20251130,,20251117,080223,X,5
100,4500000851,00010,0001,20250915,20250915,1,96.481,0,74.784,0,042900,PR27719147,00056,F,Q115404255,320,2,20250814,1413088729,SR823600,,74.784,21.697,BATCH1188,VEND_BATCH849599,X,V297,1,96.481,20250915,20250912,20250915,082720,20250913,133620,20250912,035636,20250915,051511,20250916,000436,4,X,20250915,040909,8076631276865871,5242.54,INR,2475.41,302.64,B,002,1,ea846f25fb07444a9f6c3d,20250915,X,20250814,093642,X,5
400,4500000851,00010,0002,20251203,20251203,1,96.481,0,44.93,0,004450,PR79448447,00014,B,Q301344034,148,2,20251118,2251889993,SR952061,,44.93,51.551,BATCH5255,VEND_BATCH680255,X,V655,2,96.481,20251203,20251128,20251203,170011,20251201,213529,20251130,131914,20251203,132009,20251204,224427,1,X,20251203,104842,3225108121646586,15692.21,INR,13429.18,2840.92,A,002,2,d5335ac20f064ce4b09f65,20251203,,20251118,105954,X,3
200,4500000851,00010,0003,20251129,20251129,1,96.481,0,51.328,0,040930,PR30017092,00067,F,Q208355364,419,3,20251027,2781912084,SR622965,,51.328,45.153,BATCH9108,VEND_BATCH752301,X,V599,1,96.481,20251129,20251125,20251129,160754,20251127,164658,20251126,215204,20251129,103258,20251130,232056,1,,20251129,060510,2781609455023877,29681.77,INR,3415.62,3584.54,B,001,1,ed64b2d7bdf949afb2de56,20251129,X,20251027,165030,X,4
300,4500000851,00020,0001,20250922,20250922,2,142.592,0,89.896,0,115700,PR94802986,00083,R,Q358590144,653,3,20250911,3867515781,SR139150,,89.896,52.696,BATCH1120,VEND_BATCH256160,X,V750,1,142.592,20250922,20250921,20250922,044758,20250920,221046,20250919,230526,20250922,173806,20250923,170246,10,,20250922,074017,8189157351564362,22869.31,INR,15812.57,1014.93,A,002,1,35b4f3b80e6f44a6983396,20250922,,20250911,072452,X,1
300,4500000851,00020,0002,20251012,20251012,1,142.592,0,81.059,0,142729,PR26862305,00079,R,Q141469080,077,3,20250908,5415284876,SR150896,X,81.059,61.533,BATCH4298,VEND_BATCH882494,X,V373,3,142.592,20251012,20251009,20251012,055858,20251010,051602,20251009,122954,20251012,101332,20251013,140008,3,,20251012,230423,1797745662402079,28400.91,INR,19730.79,4219.04,B,001,2,282d90b69a704531853225,20251012,X,20250908,072831,X,4
400,4500000851,00020,0003,20251214,20251214,2,142.592,0,100.754,0,214509,PR95273016,00075,F,Q163424545,825,0,20251119,3276479458,SR037645,X,100.754,41.838,BATCH8668,VEND_BATCH923155,,V345,3,142.592,20251214,20251210,20251214,150329,20251212,094144,20251211,022418,20251214,024235,20251215,043701,1,,20251214,054703,6626207217894108,39705.0,INR,10421.78,960.64,A,003,2,a4c3e488288846f4a4fd5b,20251214,,20251119,221815,X,0
300,4500000851,00030,0001,20250327,20250327,2,191.921,0,168.365,0,040446,PR25327977,00076,B,Q194405211,517,3,20250225,8465257926,SR226495,X,168.365,23.556,BATCH3011,VEND_BATCH563477,,V873,3,191.921,20250327,20250325,20250327,203726,20250325,141827,20250324,220115,20250327,031947,20250328,003919,1,,20250327,174955,1283944722779833,41837.89,INR,9789.83,3057.59,B,002,2,37eb62b88cc84bc592a1f5,20250327,,20250225,103655,,1
200,4500000851,00030,0002,20250427,20250427,1,191.921,0,105.281,0,041950,PR92998332,00043,R,Q268975121,954,0,20250327,9969571054,SR636631,X,105.281,86.64,BATCH7232,VEND_BATCH741327,X,V480,2,191.921,20250427,20250423,20250427,045840,20250425,234645,20250424,025420,20250427,083231,20250428,030058,0,,20250427,131600,6957282562257595,46672.38,INR,12118.86,1097.93,A,003,1,f18b1c715a134edabf02e6,20250427,,20250327,134639,,5
300,4500000851,00040,0001,20251114,20251114,1,349.363,0,298.899,0,064408,PR28423316,00053,R,Q057713100,740,1,20251102,9633810111,SR801460,,298.899,50.464,BATCH8300,VEND_BATCH836119,X,V035,2,349.363,20251114,20251109,20251114,143803,20251112,171946,20251111,023326,20251114,172121,20251115,192232,4,X,20251114,060144,6571236429279708,42511.85,INR,18085.08,4823.27,B,003,1,f7efd358df124d9485ca68,20251114,X,20251102,003856,X,3
100,4500000851,00050,0001,20250504,20250504,2,60.988,0,34.749,0,074005,PR85902553,00067,R,Q295226232,451,2,20250426,7261529619,SR926120,,34.749,26.239,BATCH2102,VEND_BATCH807712,,V487,3,60.988,20250504,20250429,20250504,151012,20250502,065600,20250501,115914,20250504,084208,20250505,112411,2,X,20250504,152613,2680782998774674,39093.67,INR,3935.19,3358.93,C,002,1,a6b9f8b822d0414f8c1202,20250504,,20250426,021513,,5
100,4500000852,00010,0001,20260214,20260214,2,344.959,0,251.755,0,025948,PR21255265,00071,R,Q611966295,181,3,20260106,5333531813,SR538443,,251.755,93.204,BATCH5412,VEND_BATCH560242,,V193,1,344.959,20260214,20260209,20260214,105826,20260212,031025,20260211,064812,20260214,020429,20260215,125531,10,X,20260214,235005,7576605410943362,47673.72,INR,15646.62,4951.64,A,001,1,cd7e2970cbd44887be645a,20260214,X,20260106,155822,X,3
200,4500000852,00020,0001,20251031,20251031,1,33.263,0,33.223,0,120733,PR19240179,00010,F,Q756256010,530,0,20251002,3709662777,SR116809,,33.223,0.04,BATCH1739,VEND_BATCH604700,,V205,3,33.263,20251031,20251028,20251031,085008,20251029,151141,20251028,204330,20251031,194402,20251101,183841,0,,20251031,181411,1045886619533863,28101.48,INR,7102.64,2870.0,B,002,2,a66b313141d34687859ece,20251031,X,20251002,154147,X,0
100,4500000852,00020,0002,20251030,20251030,2,33.263,0,23.733,0,021618,PR34196601,00072,B,Q692177969,053,3,20251001,1028597793,SR049580,,23.733,9.53,BATCH3230,VEND_BATCH082842,,V166,3,33.263,20251030,20251029,20251030,121231,20251028,044812,20251027,010406,20251030,143623,20251031,032007,1,X,20251030,041112,9876464779398077,7063.41,INR,1343.89,2016.49,A,002,2,fad79d938f9c4441adb5af,20251030,X,20251001,054716,,0
100,4500000852,00030,0001,20250610,20250610,2,134.573,0,103.667,0,211227,PR09974149,00027,B,Q330488334,419,3,20250517,9662787317,SR436266,,103.667,30.906,BATCH5830,VEND_BATCH035848,,V574,1,134.573,20250610,20250607,20250610,223535,20250608,042718,20250607,214938,20250610,171617,20250611,183507,5,,20250610,235736,2085676963723884,32012.24,INR,7912.5,4580.15,A,001,1,f139de64abf74d14b4ce2d,20250610,,20250517,012541,X,1
400,4500000852,00030,0002,20260128,20260128,2,134.573,0,122.816,0,045549,PR76971870,00051,F,Q295364321,602,2,20251230,5884727146,SR032938,X,122.816,11.757,BATCH4396,VEND_BATCH901135,,V433,1,134.573,20260128,20260124,20260128,223225,20260126,131610,20260125,023812,20260128,041542,20260129,015217,10,,20260128,214525,5766187845737346,28846.92,INR,17310.81,599.51,C,003,2,1c82378dd84f4fb5aa48ca,20260128,X,20251230,191812,,0
200,4500000852,00030,0003,20251123,20251123,1,134.573,0,129.535,0,093517,PR34798984,00018,B,Q134016436,316,2,20251112,5410508610,SR655971,X,129.535,5.038,BATCH8862,VEND_BATCH138782,,V915,1,134.573,20251123,20251118,20251123,071954,20251121,002123,20251120,020329,20251123,202233,20251124,004639,1,X,20251123,093630,5397446754642333,44251.86,INR,9990.48,3133.1,B,002,1,2a0f069496b14ef69b87e1,20251123,X,20251112,045253,X,4
